teryt,Gmina,Województwo,turnout_r1,mentzen_pct,nawrocki_pct_r1,eligible,turnout_r2,nawrocki_pct,duda_2020,turnout_2020,turnout_delta,nawrocki_swing,trzaskowski_2020_r2,duda_2020_r2,turnout_2020_r2,trzaskowski_2025_r2,trzaskowski_shift,nawrocki_vs_duda,braun,holownia,biejat,zandberg,fragmentation,anti_estab,left_bloc,trzaskowski_r2,teryt_str,commune_type_code,commune_type,is_urban,right_bloc,bloc_diff,pkw_code_x,pop_density,pkw_code_y,urban_rate,pkw_code,unemployed,unemployed_rate
201107,gm. Sidra,podlaskie,58.379228953579855,20.446851726472577,44.48205822613406,2542.0,61.3699721226603,76.42436149312377,63.77,51.05,2.990743169080446,31.94230326698971,24.76,75.24,56.96,23.57563850687623,-1.1843614931237705,1.1843614931237738,8.463100880162491,6.770480704129993,1.6249153689911984,1.963439404197698,0.7312696737013351,30.060934326337165,3.5883547731888963,23.57563850687623,201107,7,,0,28.909952606635066,25.32159783344617,201107,17.4,201107,0.0,,,
201108,gm. Sokółka,podlaskie,60.809637508139794,15.831914702983603,37.58623779231252,18428.0,63.7889158754692,61.87483634459282,51.52,56.39,2.9792783673294068,24.288598552280305,38.73,61.27,60.05,38.12516365540718,-0.6048363445928189,0.6048363445928189,6.961741779410448,6.352477376579159,2.239942657467969,3.4136726099811847,0.7648380757675164,23.62691515097214,5.653615267449154,38.12516365540718,201108,8,,0,22.793656482394052,17.140041214944898,201108,76.1,201108,71.6,,,
201109,gm. Suchowola,podlaskie,57.859922178988334,19.972963839134845,45.72490706319702,5140.0,61.11329661683713,77.01298701298701,66.42,53.82,3.253374437848798,31.28807994978999,24.3,75.7,58.95,22.98701298701299,-1.312987012987012,1.3129870129870085,9.0233186887462,5.474822575194323,2.1290976681311253,2.46704967894559,0.7240074187261962,29.638391348428524,4.596147347076715,22.98701298701299,201109,9,,0,28.996282527881043,24.400135180804327,201109,24.6,201109,32.4,,,
201110,gm. Szudziałowo,podlaskie,57.47479175800088,18.481595092024538,37.42331288343559,2281.0,60.187667560321714,66.21722846441948,56.69,49.38,2.7128758023208377,28.79391558098389,34.61,65.39,54.07,33.78277153558052,-0.827228464419477,0.827228464419477,9.202453987730062,5.061349693251533,2.684049079754601,2.9141104294478524,0.7713271340660168,28.604294478527606,5.598159509202453,33.78277153558052,201110,0,,0,27.6840490797546,22.085889570552148,201110,9.0,201110,0.0,,,
201201,gm. Bakałarzewo,podlaskie,59.36823885763739,24.41002949852508,33.99705014749262,2311.0,62.08981001727116,72.35087719298245,54.25,55.35,2.7215711596337684,38.35382704548983,35.09,64.91,61.58,27.649122807017548,-7.440877192982455,7.440877192982455,12.24188790560472,3.3185840707964607,2.359882005899705,2.0648967551622417,0.7790737767683887,38.20058997050147,4.424778761061947,27.649122807017548,201201,1,Urban,1,36.651917404129804,32.22713864306786,201201,24.2,201201,0.0,,,
201202,gm. Filipów,podlaskie,56.50952232282236,17.970049916805326,42.15196894065446,3203.0,59.44700460829493,72.25103734439834,60.67,52.76,2.9374822854725764,30.09906840374388,28.65,71.35,59.11,27.74896265560166,-0.9010373443983396,0.9010373443983468,9.872434830837491,4.270660011092623,2.2185246810870773,2.773155851358846,0.7487271629923505,28.452579034941767,4.9916805324459235,27.74896265560166,201202,2,Urban-Rural,0,27.842484747642818,22.850804215196895,201202,26.9,201202,0.0,,,
201203,gm. Jeleniewo,podlaskie,65.93543046357617,19.68553459119497,40.37735849056604,2416.0,69.27560366361367,70.13930950938826,56.64,60.42,3.3401732000374977,29.761951018822216,35.92,64.08,67.8,29.860690490611745,-6.059309509388257,6.059309509388257,8.742138364779874,4.528301886792453,2.3270440251572326,2.8301886792452837,0.7597017523041019,29.30817610062893,5.157232704402516,29.860690490611745,201203,3,Rural,0,28.427672955974842,23.270440251572325,201203,23.6,201203,0.0,,,
201204,gm. Przerośl,podlaskie,57.7123872804936,20.362737015663644,46.00164880461665,2107.0,61.75203446625179,75.23364485981308,64.2,52.87,4.039647185758199,29.23199605519644,25.05,74.95,58.06,24.76635514018692,-0.2836448598130836,0.2836448598130801,9.975267930750206,4.03957131079967,2.390766694146744,1.978565539983512,0.719796325734741,30.99752679307502,4.369332234130256,24.766355140186917,201204,4,Urban,1,30.33800494641385,25.968672712283595,201204,22.2,201204,0.0,,,
201205,gm. Raczki,podlaskie,61.97444831591174,21.318267419962336,38.04143126177024,4305.0,66.01261387526279,73.90993566833453,59.9,58.63,4.03816555935105,35.868504406564284,29.12,70.88,63.61,26.09006433166548,-3.029935668334528,3.029935668334531,12.54237288135593,4.105461393596987,2.297551789077213,2.485875706214689,0.769048911019609,34.65160075329567,4.783427495291901,26.090064331665474,201205,5,Rural,0,33.86064030131827,29.077212806026367,201205,39.8,201205,0.0,,,
201206,gm. Rutka-Tartak,podlaskie,62.02185792349727,22.54641909814324,40.76038903625111,1830.0,65.46052631578947,71.66947723440134,58.02,58.42,3.438668392292193,30.90908819815024,34.06,65.94,64.01,28.33052276559866,-5.729477234401344,5.729477234401344,9.195402298850574,2.9177718832891246,2.740937223695844,2.6525198938992043,0.7447420613980571,32.00707338638373,5.393457117595048,28.33052276559866,201206,6,,0,31.741821396993814,26.348364279398766,201206,21.4,201206,0.0,,,
201207,gm. Suwałki,podlaskie,66.661189615511,18.52126607319485,32.39366963402572,6086.0,69.64871963230466,62.93390394674275,46.84,62.07,2.987530016793656,30.54023431271704,44.15,55.85,68.29,37.06609605325725,-7.083903946742751,7.083903946742751,9.7675568743818,4.376854599406528,3.3630069238377844,3.2393669634025715,0.790195155465938,29.253214638971315,6.602373887240356,37.06609605325725,201207,7,,0,28.28882294757665,21.686449060336294,201207,30.5,201207,0.0,,,
201208,gm. Szypliszki,podlaskie,58.52162685603616,21.373200442967885,31.28460686600221,3098.0,60.73147256977863,60.90425531914894,50.35,53.11,2.2098457137424745,29.619648453146723,37.97,62.03,59.23,39.09574468085106,1.1257446808510636,-1.1257446808510636,11.627906976744184,4.152823920265781,3.322259136212625,3.488372093023256,0.8045293834137225,34.38538205980066,6.810631229235881,39.09574468085106,201208,8,,0,33.00110741971207,26.19047619047619,201208,24.6,201208,0.0,,,
201209,gm. Wiżajny,podlaskie,62.278630460448646,18.363463368220746,44.814462416745954,1694.0,65.42332741267022,72.32876712328768,59.05,60.17,3.1446969522215724,27.51430470654172,33.56,66.44,67.57,27.671232876712324,-5.888767123287678,5.888767123287678,9.800190294957185,4.852521408182684,2.378686964795433,0.9514747859181732,0.7277333625444844,28.924833491912462,3.3301617507136063,27.671232876712324,201209,9,,0,28.163653663177932,24.833491912464325,201209,17.5,201209,0.0,,,
201301,m. Wysokie Mazowieckie,podlaskie,68.09315866084425,18.27956989247312,40.53763440860215,6870.0,72.26007109004739,69.38986556359876,54.18,65.3,4.166912429203137,28.85223115499661,34.32,65.68,68.59,30.61013443640124,-3.709865563598761,3.709865563598754,8.623655913978496,4.430107526881721,1.89247311827957,2.6451612903225805,0.7504796392646549,27.97849462365592,4.53763440860215,30.61013443640124,201301,1,Urban,1,26.903225806451616,22.365591397849464,201301,591.7,201301,100.0,,,
201302,gm. Ciechanowiec,podlaskie,60.30735796336542,16.804336602994322,49.61280330407848,6442.0,64.46595778447866,76.458902408741,66.67,57.5,4.158599821113242,26.84609910466252,24.75,75.25,63.05,23.541097591259003,-1.2089024087409967,1.2089024087409967,8.440887971089312,3.0975735673722253,1.7036654620547238,2.1424883840991225,0.6939427671177454,26.174496644295303,3.8461538461538463,23.541097591259003,201302,2,Urban-Rural,0,25.245224574083636,21.39907072792979,201302,39.6,201302,54.9,,,
201303,gm. Czyżew,podlaskie,67.44923857868021,22.2992125984252,50.4251968503937,4728.0,71.99236155315086,80.55720213396562,72.79,62.35,4.5431229744706485,30.13200528357192,17.82,82.18,69.91,19.442797866034383,1.6227978660343825,-1.6227978660343894,7.212598425196851,3.0866141732283467,1.763779527559055,1.763779527559055,0.6780074648149296,30.456692913385822,3.52755905511811,19.442797866034383,201303,3,Rural,0,29.51181102362205,25.98425196850394,201303,45.9,201303,41.5,,,
201304,gm. Klukowo,podlaskie,68.13463353255742,19.582366589327147,59.7215777262181,3179.0,73.69255150554676,89.54446854663775,82.07,67.42,5.557917972989344,29.822890820419644,10.94,89.06,78.9,10.455531453362257,-0.4844685466377445,0.4844685466377427,8.352668213457076,2.830626450116009,0.37122969837587,1.2064965197215778,0.5938441330526859,28.816705336426917,1.5777262180974478,10.455531453362255,201304,4,Urban,1,27.935034802784223,26.357308584686777,201304,31.8,201304,0.0,,,
201305,gm. Kobylin-Borzymy,podlaskie,65.6636438582028,17.911392405063292,60.9493670886076,2426.0,69.38519447929737,90.9310761789601,83.92,62.59,3.721550621094565,29.981709090352503,9.35,90.65,74.3,9.068923821039904,-0.281076178960097,0.2810761789600917,10.316455696202532,1.962025316455696,0.569620253164557,1.5822784810126582,0.5834910270789937,29.303797468354432,2.151898734177215,9.068923821039903,201305,5,Rural,0,28.227848101265824,26.075949367088608,201305,24.6,201305,0.0,,,
201306,gm. Kulesze Kościelne,podlaskie,71.57338034376377,17.141089108910894,60.33415841584159,2269.0,75.43702375616316,93.3094384707288,82.75,71.92,3.863643412399384,32.97528005488721,7.24,92.76,75.16,6.690561529271207,-0.5494384707287931,0.5494384707287878,11.819306930693068,1.608910891089109,0.8663366336633664,1.7945544554455444,0.5902492709048133,29.517326732673272,2.660891089108911,6.690561529271207,201306,6,,0,28.960396039603964,26.299504950495052,201306,25.3,201306,0.0,,,
201307,gm. Nowe Piekuty,podlaskie,69.96849842492125,18.92299949672874,58.63110216406643,2857.0,74.99102978112666,88.15028901734104,78.79,67.88,5.0225313562054055,29.51918685327461,13.05,86.95,74.23,11.849710982658962,-1.2002890173410383,1.200289017341035,8.656265727226975,2.3150478107700048,0.7045797684952189,1.8621036738802212,0.6077029630697166,27.981882234524413,2.56668344237544,11.849710982658962,201307,7,,0,27.579265223955716,25.012581781580277,201307,32.4,201307,0.0,,,
201308,gm. Sokoły,podlaskie,66.81426240969472,20.18927444794953,55.66070802663863,4291.0,70.4165686043775,87.29838709677419,76.96,62.91,3.6023061946827823,31.63767907013556,13.65,86.35,68.89,12.701612903225808,-0.9483870967741924,0.948387096774198,9.533824044865051,2.5587101296880475,0.77111812127585,1.6824395373291272,0.6345072595010399,30.38906414300736,2.453557658604977,12.701612903225808,201308,8,,0,29.72309849281458,27.2695408342096,201308,33.4,201308,0.0,,,
201309,gm. Szepietowo,podlaskie,67.11235282378767,20.73389021479713,48.06085918854415,5011.0,71.61316373914799,79.79510529311327,68.89,64.03,4.500810915360319,31.73424610456912,21.37,78.63,67.47,20.204894706886734,-1.1651052931132675,1.165105293113271,9.54653937947494,4.206443914081145,1.6706443914081146,1.7004773269689737,0.7014875705595207,30.90692124105012,3.371121718377088,20.204894706886734,201309,9,,0,30.280429594272068,26.90930787589498,201309,42.2,201309,31.5,,,
201310,gm. Wysokie Mazowieckie,podlaskie,68.99014778325123,24.254401724757457,48.9399928135106,4060.0,73.34494773519164,85.22454576619815,73.15,62.88,4.354799951940407,36.28455295268755,15.29,84.71,68.28,14.775454233801852,-0.5145457661981467,0.5145457661981538,10.564139417894358,2.910528206970895,1.113905856988861,2.012217031979878,0.6836600586513597,35.60905497664391,3.126122888968739,14.775454233801852,201310,0,,0,34.81854114265182,31.69241825368308,201310,32.9,201310,0.0,,,
201401,m. Zambrów,podlaskie,60.884505249761375,17.58461215051503,39.64683624132857,15715.0,64.53322989397465,65.74279379157429,54.31,57.3,3.6487246442132735,26.09595755024572,35.85,64.15,60.72,34.257206208425714,-1.5927937915742874,1.5927937915742802,7.515240697918857,4.530166071053185,2.291360100903931,2.7538364515450917,0.7519509326264661,26.277065377338666,5.045196552449022,34.257206208425714,201401,1,Urban,1,25.09985284843389,20.05465629598487,201401,1096.1,201401,100.0,,,
201402,gm. Kołaki Kościelne,podlaskie,71.25,18.10207336523126,59.88835725677831,1760.0,74.81224725592143,89.26905132192846,78.54,68.34,3.5622472559214344,29.380694065150145,11.39,88.61,79.0,10.730948678071542,-0.6590513219284588,0.6590513219284588,8.213716108452951,2.232854864433812,1.2759170653907497,1.9138755980861244,0.5971220642588057,27.192982456140356,3.189792663476874,10.730948678071542,201402,2,Urban-Rural,0,26.315789473684212,23.12599681020734,201402,29.2,201402,0.0,,,
201403,gm. Rutki,podlaskie,62.09352005696653,18.220338983050848,54.9306625577812,4213.0,66.69865642994242,81.62672476397967,73.74,59.43,4.605136372975885,26.696062206198462,18.57,81.43,65.09,18.373275236020334,-0.1967247639796667,0.1967247639796596,5.778120184899846,3.8135593220338975,1.0015408320493069,2.11864406779661,0.6469341537650669,24.57627118644068,3.120184899845917,18.373275236020334,201403,3,Rural,0,23.998459167950692,20.878274268104775,201403,25.4,201403,0.0,,,
201404,gm. Szumowo,podlaskie,63.71730662214803,20.763827919227392,50.83406496927129,3594.0,69.86838420610472,82.14574898785425,72.61,60.73,6.151077583956692,31.31168401858296,18.41,81.59,66.6,17.854251012145752,-0.5557489878542476,0.5557489878542441,7.638279192273925,4.521510096575944,1.273046532045654,2.458296751536436,0.6813839828384802,29.36786654960492,3.73134328358209,17.854251012145752,201404,4,Urban,1,28.402107111501316,24.670763827919224,201404,32.2,201404,0.0,,,
201405,gm. Zambrów,podlaskie,67.7037037037037,20.496894409937887,44.52013624524144,7425.0,71.61810969771577,73.29228401000577,66.41,62.61,3.9144059940120712,28.77214776476433,24.82,75.18,67.3,26.707715989994227,1.887715989994227,-1.8877159899942344,7.333199759567222,3.846924464035263,1.642957323181727,2.244039270687237,0.7232680214889706,28.81186135043077,3.8869965938689637,26.707715989994227,201405,5,Rural,0,27.83009416950511,23.943097575636145,201405,29.2,201405,0.0,,,
220101,gm. Borzytuchom,pomorskie,61.60884483415936,22.451532207629768,26.14133833646029,2623.0,67.08812260536399,55.59400230680508,41.22,58.58,5.479277771204636,29.45266397034479,47.89,52.11,62.53,44.40599769319492,-3.484002306805081,3.484002306805081,8.442776735459661,6.6916823014384,3.75234521575985,3.126954346466541,0.8008272837815692,32.270168855534706,6.879299562226391,44.40599769319492,220101,1,Urban,1,30.894308943089428,24.015009380863034,220101,32.4,220101,0.0,,,
220102,gm. Bytów,pomorskie,65.44998606854277,16.562526748266713,26.38021056235556,17945.0,69.0710075778838,46.678149606299215,38.93,62.33,3.621021509341034,20.297939043943654,53.99,46.01,66.27,53.32185039370079,-0.6681496062992167,0.6681496062992167,5.195583326200462,6.462381237695797,3.8431909612257127,3.346743131045108,0.7733114823629599,22.990670204570744,7.189934092270821,53.321850393700785,220102,2,Urban-Rural,0,21.758110074467176,14.568175982196355,220102,127.2,220102,65.2,,,
220103,gm. Czarna Dąbrówka,pomorskie,61.913608917789134,17.289543223858058,37.14609286523216,4306.0,66.89095127610209,61.79657462425725,55.02,57.38,4.977342358312953,24.650481759025084,40.88,59.12,65.52,38.20342537574275,-2.676574624257249,2.676574624257249,7.814269535673839,4.492261230653076,3.2465081162702907,2.1140052850132123,0.759678395987232,26.0475651189128,5.360513401283503,38.20342537574275,220103,3,Rural,0,25.1038127595319,19.743299358248393,220103,19.1,220103,0.0,,,
220104,gm. Kołczygłowy,pomorskie,56.03448275862068,24.88558352402746,29.86270022883295,3132.0,58.231511254019296,57.7072899276572,44.53,51.59,2.1970284953986123,27.84458969882425,46.56,53.44,56.85,42.2927100723428,-4.2672899276572025,4.2672899276572025,4.748283752860412,4.633867276887872,3.6613272311212817,3.203661327231121,0.7772200592766365,30.778032036613272,6.864988558352403,42.2927100723428,220104,4,Urban,1,29.633867276887873,22.76887871853547,220104,24.0,220104,0.0,,,
220105,gm. Lipnica,pomorskie,64.31026018654885,18.328220858895705,43.86503067484663,4074.0,68.25318940137389,69.73444889050565,60.35,63.95,3.9429292148250425,25.869418215659017,36.34,63.66,71.36,30.26555110949436,-6.07444889050565,6.07444889050565,7.745398773006134,4.217791411042945,2.5306748466257667,2.377300613496933,0.7333958278444804,27.14723926380368,4.9079754601226995,30.265551109494353,220105,5,Rural,0,26.07361963190184,21.16564417177914,220105,16.7,220105,0.0,,,
220106,gm. Miastko,pomorskie,52.43848533961987,14.14441147378833,26.29645329942066,13574.0,57.9544606196342,44.38216892596455,38.61,52.69,5.515975280014331,18.08571562654389,55.92,44.08,56.74,55.61783107403545,-0.3021689259645512,0.3021689259645512,6.3162356930902925,5.680373039423484,3.560830860534125,2.7271442701709763,0.7579198309301972,21.435636569167727,6.287975130705101,55.61783107403545,220106,6,,0,20.460647166878623,14.172672036173521,220106,38.2,220106,52.7,,,
220107,gm. Parchowo,pomorskie,71.72557172557173,20.74829931972789,36.58892128279884,2886.0,74.99137633666781,64.82598607888632,56.05,69.87,3.2658046110960868,28.23706479608748,37.59,62.41,75.77,35.17401392111368,-2.41598607888632,2.41598607888632,6.268221574344024,5.830903790087463,2.478134110787172,2.380952380952381,0.769412026923778,28.37706511175899,4.8590864917395535,35.17401392111368,220107,7,,0,27.016520894071917,22.157434402332363,220107,29.1,220107,0.0,,,
220108,gm. Studzienice,pomorskie,66.84045881126173,19.55044432828019,26.76424464192368,2877.0,69.2894280762565,51.8910741301059,42.39,63.49,2.4489692649947727,25.12682948818222,50.91,49.09,70.44,48.1089258698941,-2.801074130105896,2.801074130105896,5.802404600104548,5.906952430737062,3.1887088342916883,3.71144798745426,0.7847601725776997,26.39832723470988,6.900156821745949,48.1089258698941,220108,8,,0,25.352848928384738,18.45269210663879,220108,20.6,220108,0.0,,,
220109,gm. Trzebielino,pomorskie,56.41404805914972,14.897824653922214,26.82926829268293,2705.0,59.97753650318233,48.83280757097791,40.65,50.18,3.563488444032608,22.003539278294983,51.48,48.52,54.55,51.16719242902209,-0.3128075709779097,0.3128075709779097,6.987475280158208,5.735003295978905,3.823335530652604,3.889255108767304,0.7760763641593906,22.61041529334212,7.712590639419908,51.16719242902209,220109,9,,0,21.88529993408042,14.172709294660514,220109,15.6,220109,0.0,,,
220110,gm. Tuchomie,pomorskie,57.63932373199749,24.18122270742358,30.78602620087336,3194.0,61.12331346093504,60.17607457276023,48.11,52.61,3.4839897289375514,29.390048371886863,44.4,55.6,59.79,39.82392542723977,-4.576074572760227,4.576074572760227,7.20524017467249,4.6943231441048034,3.111353711790393,2.5109170305676853,0.7774984625579222,31.93231441048035,5.622270742358078,39.82392542723977,220110,0,,0,31.38646288209607,25.76419213973799,220110,38.0,220110,0.0,,,
220201,m. Chojnice,pomorskie,65.48568159879875,14.494739149495835,24.873958790004384,27971.0,69.23104563420769,43.90397316280533,37.79,62.63,3.74536403540894,19.030014372800945,55.99,44.01,66.81,56.09602683719467,0.1060268371946691,-0.1060268371946691,5.419772029811487,5.94585708022797,4.208680403331872,3.671635247698378,0.7637150749352147,21.158483121437968,7.88031565103025,56.09602683719467,220201,1,Urban,1,19.914511179307322,12.034195528277072,220201,1840.7,220201,100.0,,,
220202,gm. Brusy,pomorskie,69.90568733923979,19.98357514371749,38.63947440459896,10497.0,72.91805146709714,68.13648293963254,57.88,67.28,3.012364127857353,29.49700853503358,33.82,66.18,71.92,31.863517060367457,-1.956482939632544,1.9564829396325365,8.061866958664112,5.269641390637831,2.6279770052012044,3.421845058855735,0.7665474357088425,29.154119901450866,6.04982206405694,31.863517060367457,220202,2,Urban-Rural,0,28.045442102381603,21.995620038324663,220202,35.6,220202,35.5,,,
220203,gm. Chojnice,pomorskie,65.15567137566863,19.82058047493404,27.82058047493404,14582.0,68.06039488966317,54.02287217892926,42.2,61.28,2.90472351399454,26.202291703995225,50.65,49.35,67.57,45.97712782107074,-4.672872178929261,4.672872178929261,7.577836411609498,5.488126649076517,3.16622691292876,3.820580474934037,0.7889185288322972,28.401055408970976,6.986807387862797,45.97712782107074,220203,3,Rural,0,27.398416886543536,20.41160949868074,220203,42.6,220203,0.0,,,
220204,gm. Czersk,pomorskie,61.63367891925856,18.985270049099835,36.40548281505728,15915.0,65.6472665363516,62.7420604182804,55.05,58.88,4.01358761709303,26.336577603223112,36.6,63.4,64.66,37.2579395817196,0.6579395817195959,-0.6579395817195959,6.403436988543372,4.879296235679215,3.3858428805237315,3.49836333878887,0.7688650484435646,26.411620294599015,6.884206219312602,37.2579395817196,220204,4,Urban,1,25.388707037643208,18.504500818330605,220204,55.9,220204,46.3,,,
220205,gm. Konarzyny,pomorskie,59.83461311281748,27.66169154228856,28.1592039800995,1693.0,65.46208530805687,63.83561643835617,47.27,63.87,5.627472195239392,35.676412458256664,43.53,56.47,65.86,36.16438356164383,-7.36561643835617,7.36561643835617,8.159203980099502,6.169154228855722,4.27860696517413,2.985074626865672,0.7923685057300562,36.318407960199,7.263681592039802,36.16438356164383,220205,5,Rural,0,35.82089552238806,28.557213930348254,220205,21.6,220205,0.0,,,
220301,m. Człuchów,pomorskie,62.965989173730975,12.730236348818256,21.49959250203749,9791.0,67.53073770491802,38.902476306939775,31.89,60.9,4.56474853118705,17.402883804902284,63.4,36.6,64.91,61.09752369306023,-2.3024763069397736,2.3024763069397736,5.264873675631622,5.052974735126324,5.150774246128769,2.950285248573757,0.7391213055344666,19.15240423797881,8.101059494702525,61.097523693060225,220301,1,Urban,1,17.99511002444988,9.894050529747354,220301,1019.6,220301,100.0,,,
220302,gm. Czarne,pomorskie,57.18506580714477,12.111137497031583,23.24863452861553,7446.0,60.781357093899935,39.14233576642336,38.13,55.05,3.596291286755161,15.893701237807829,56.51,43.49,58.79,60.85766423357664,4.347664233576644,-4.347664233576644,5.081928283068155,5.058180954642602,4.179529802897174,2.374732842555213,0.7252773590399245,18.499168843505103,6.554262645452387,60.85766423357664,220302,2,Urban-Rural,0,17.193065780099737,10.63880313464735,220302,36.3,220302,65.4,,,
220303,gm. Człuchów,pomorskie,57.87323594949245,23.105081826012057,26.012058570198104,8078.0,61.01332662811164,57.59282436378806,46.02,53.08,3.140090678619188,31.58076579358996,47.23,52.77,57.83,42.40717563621194,-4.822824363788058,4.822824363788058,8.09646856158484,5.017226528854436,3.7037037037037033,4.155900086132644,0.7986486689501833,32.51507321274763,7.859603789836347,42.40717563621194,220303,3,Rural,0,31.201550387596896,23.341946597760547,220303,29.9,220303,0.0,,,
220304,gm. Debrzno,pomorskie,52.40037652965172,16.611495636473066,24.706590430334035,6374.0,55.86185044359949,48.713550600343055,41.39,50.97,3.4614739139477777,24.00696017000902,51.77,48.23,54.66,51.28644939965695,-0.4835506003430581,0.4835506003430581,7.643695455913331,4.694553114655432,3.67138128197412,3.4306349684020465,0.774168293663411,25.067709900692144,7.102016250376167,51.286449399656945,220304,4,Urban,1,24.255191092386397,17.15317484201023,220304,37.9,220304,57.0,,,
220305,gm. Koczała,pomorskie,54.43514644351465,15.52123552123552,20.617760617760617,2390.0,57.94590025359256,43.66715758468336,36.69,53.79,3.510753810077915,23.049396966922743,58.75,41.25,58.66,56.33284241531664,-2.417157584683359,2.417157584683359,8.725868725868725,5.791505791505792,3.9382239382239375,3.088803088803089,0.7646141232241619,25.405405405405403,7.027027027027026,56.33284241531664,220305,5,Rural,0,24.247104247104247,17.220077220077222,220305,14.0,220305,0.0,,,
220306,gm. Przechlewo,pomorskie,58.571117403615766,17.625093353248694,22.92755787901419,4591.0,62.45093763628434,48.20675105485232,41.3,58.34,3.879820232668578,25.279193175838127,52.55,47.45,62.63,51.79324894514768,-0.756751054852316,0.756751054852316,7.132188200149366,5.526512322628827,4.518297236743838,4.182225541448843,0.781798947081327,25.728155339805827,8.700522778192681,51.79324894514768,220306,6,,0,24.75728155339806,16.056758775205378,220306,24.0,220306,0.0,,,
220307,gm. Rzeczenica,pomorskie,57.95841209829867,21.71353826030085,31.458469587966,2645.0,61.98852772466539,57.30267246737104,45.74,55.34,4.030115626366715,25.84420287940505,46.58,53.42,60.67,42.69732753262896,-3.882672467371037,3.882672467371037,4.185742315238718,4.251144538914323,4.905166775670373,2.877697841726619,0.7699415828535816,27.01111837802485,7.782864617396992,42.69732753262896,220307,7,,0,25.89928057553957,18.11641595814258,220307,12.1,220307,0.0,,,
220401,m. Pruszcz Gdański,pomorskie,72.10016225935185,13.539439115292968,17.199242377955642,22803.0,75.91616192426686,34.09196470041802,25.94,69.67,3.815999664915012,16.892722322462376,68.31,31.69,72.78,65.90803529958198,-2.40196470041802,2.4019647004180165,4.295228203091587,6.470336653021323,5.016191116270544,6.421457811449868,0.7568889177294726,19.3010325655282,11.437648927720414,65.90803529958198,220401,1,Urban,1,17.834667318384554,6.39701839066414,220401,1954.5,220401,100.0,,,
220402,gm. Cedry Wielkie,pomorskie,62.535693889206165,17.355371900826448,24.273033363942456,5253.0,64.76683937823834,48.40155363011653,38.08,55.32,2.23114548903218,24.128520266174068,55.24,44.76,62.04,51.59844636988347,-3.641553630116533,3.641553630116533,7.560453014998469,4.530149984695439,3.734312825221916,5.387205387205387,0.7897530929781813,26.017753290480563,9.121518212427302,51.59844636988347,220402,2,Urban-Rural,0,24.915824915824917,15.794306703397615,220402,54.8,220402,0.0,,,
220403,gm. Kolbudy,pomorskie,74.8561872909699,13.581244947453516,15.467528967933172,14950.0,78.2657508915599,33.58075249552086,25.13,70.53,3.4095636005900047,18.11322352758769,68.35,31.65,73.73,66.41924750447913,-1.930752495520864,1.930752495520864,4.545046258870026,6.81756938830504,4.985179196981945,6.125931914129166,0.7515323027056262,19.98562831222492,11.11111111111111,66.41924750447913,220403,3,Rural,0,18.126291206323543,7.015180095212433,220403,256.7,220403,0.0,,,
220404,gm. Pruszcz Gdański,pomorskie,74.54226335314532,15.666147148922448,16.09071854678347,25069.0,77.34872139441129,34.37032451116958,25.69,69.96,2.806458041265969,18.279605964386107,67.6,32.4,72.6,65.62967548883043,-1.970324511169565,1.9703245111695795,4.648788090503573,7.110227333799108,5.19159456118665,5.605417316063846,0.7683713448133157,22.1045842962326,10.797011877250497,65.62967548883043,220404,4,Urban,1,20.31493523942602,9.517923362175523,220404,263.7,220404,0.0,,,
220405,gm. Przywidz,pomorskie,67.75622100379587,17.099093466708347,24.976555173491715,4742.0,70.27477102414655,47.03770197486535,40.64,60.47,2.518550020350673,22.061146801373635,52.31,47.69,66.28,52.96229802513465,0.6522980251346482,-0.6522980251346482,6.0643951234760864,5.43919974992185,4.3763676148796495,4.657705532979056,0.7843700374872931,24.632697718036887,9.034073147858706,52.96229802513465,220405,5,Rural,0,23.163488590184432,14.129415442325726,220405,47.6,220405,0.0,,,
220406,gm. Pszczółki,pomorskie,69.05730129390018,18.48664156356464,21.857629549937243,8115.0,72.03669724770643,45.48736462093863,34.1,62.33,2.9793959538062467,23.629735071001384,58.57,41.43,65.6,54.51263537906137,-4.057364620938628,4.057364620938628,5.486820871436256,6.024744486282948,4.751658597812444,5.110274341043572,0.7892775307431656,25.336202259279183,9.861932938856015,54.51263537906137,220406,6,,0,23.973462435000897,14.111529496144883,220406,222.7,220406,0.0,,,
220407,gm. Suchy Dąb,pomorskie,61.43608789848344,19.807497467071936,24.062816616008107,3231.0,64.09133562715046,51.15592720118052,39.78,54.05,2.655247728667021,27.09311058517241,53.58,46.42,59.61,48.84407279881948,-4.735927201180516,4.735927201180516,8.00405268490375,5.319148936170213,3.850050658561297,5.217831813576495,0.8003136519433487,29.229989868287745,9.067882472137793,48.84407279881948,220407,7,,0,27.811550151975688,18.743667679837895,220407,49.7,220407,0.0,,,
220408,gm. Trąbki Wielkie,pomorskie,62.60544580886279,20.38402194411109,23.0584604834562,9365.0,65.17629566694987,48.82304526748971,39.46,54.1,2.57084985808708,25.76458478403352,52.24,47.76,58.33,51.17695473251029,-1.0630452674897128,1.0630452674897128,6.171781244642551,6.257500428595921,3.4801988685067715,4.251671524087091,0.7912780046984047,27.99588547917024,7.731870392593862,51.17695473251029,220408,8,,0,26.555803188753643,18.82393279615978,220408,74.2,220408,0.0,,,
